title,library,symbol,kind
flappy_bird_3d,coreinit,OSAddAtomic64,functions
flappy_bird_3d,coreinit,OSAllocFromSystem,functions
flappy_bird_3d,coreinit,OSAndAtomic64,functions
flappy_bird_3d,coreinit,OSBlockMove,functions
flappy_bird_3d,coreinit,OSBlockSet,functions
flappy_bird_3d,coreinit,OSCalendarTimeToTicks,functions
flappy_bird_3d,coreinit,OSCancelAlarm,functions
flappy_bird_3d,coreinit,OSCancelAlarms,functions
flappy_bird_3d,coreinit,OSCancelThread,functions
flappy_bird_3d,coreinit,OSCheckActiveThreads,functions
flappy_bird_3d,coreinit,OSCheckThreadStackUsage,functions
flappy_bird_3d,coreinit,OSClearThreadStackUsage,functions
flappy_bird_3d,coreinit,OSCompareAndSwapAtomic64,functions
flappy_bird_3d,coreinit,OSCompareAndSwapAtomicEx64,functions
flappy_bird_3d,coreinit,OSConsoleWrite,functions
flappy_bird_3d,coreinit,OSContinueThread,functions
flappy_bird_3d,coreinit,OSCreateAlarm,functions
flappy_bird_3d,coreinit,OSCreateAlarmEx,functions
flappy_bird_3d,coreinit,OSCreateThread,functions
flappy_bird_3d,coreinit,OSDetachThread,functions
flappy_bird_3d,coreinit,OSDynLoad_Acquire,functions
flappy_bird_3d,coreinit,OSDynLoad_FindExport,functions
flappy_bird_3d,coreinit,OSDynLoad_GetAllocator,functions
flappy_bird_3d,coreinit,OSDynLoad_Release,functions
flappy_bird_3d,coreinit,OSDynLoad_SetAllocator,functions
flappy_bird_3d,coreinit,OSEffectiveToPhysical,functions
flappy_bird_3d,coreinit,OSEnableForegroundExit,functions
flappy_bird_3d,coreinit,OSExitThread,functions
flappy_bird_3d,coreinit,OSFastCond_Init,functions
flappy_bird_3d,coreinit,OSFastCond_Signal,functions
flappy_bird_3d,coreinit,OSFastCond_Wait,functions
flappy_bird_3d,coreinit,OSFastMutex_Init,functions
flappy_bird_3d,coreinit,OSFastMutex_Lock,functions
flappy_bird_3d,coreinit,OSFastMutex_TryLock,functions
flappy_bird_3d,coreinit,OSFastMutex_Unlock,functions
flappy_bird_3d,coreinit,OSFatal,functions
flappy_bird_3d,coreinit,OSFreeToSystem,functions
flappy_bird_3d,coreinit,OSGetActiveThreadLink,functions
flappy_bird_3d,coreinit,OSGetAlarmUserData,functions
flappy_bird_3d,coreinit,OSGetAtomic64,functions
flappy_bird_3d,coreinit,OSGetCoreCount,functions
flappy_bird_3d,coreinit,OSGetCoreId,functions
flappy_bird_3d,coreinit,OSGetCurrentThread,functions
flappy_bird_3d,coreinit,OSGetDefaultThread,functions
flappy_bird_3d,coreinit,OSGetMainCoreId,functions
flappy_bird_3d,coreinit,OSGetSemaphoreCount,functions
flappy_bird_3d,coreinit,OSGetStackPointer,functions
flappy_bird_3d,coreinit,OSGetSystemInfo,functions
flappy_bird_3d,coreinit,OSGetSystemMessageQueue,functions
flappy_bird_3d,coreinit,OSGetSystemTick,functions
flappy_bird_3d,coreinit,OSGetSystemTime,functions
flappy_bird_3d,coreinit,OSGetThreadAffinity,functions
flappy_bird_3d,coreinit,OSGetThreadName,functions
flappy_bird_3d,coreinit,OSGetThreadPriority,functions
flappy_bird_3d,coreinit,OSGetThreadSpecific,functions
flappy_bird_3d,coreinit,OSGetTick,functions
flappy_bird_3d,coreinit,OSGetTime,functions
flappy_bird_3d,coreinit,OSGetTitleID,functions
flappy_bird_3d,coreinit,OSInitAlarmQueue,functions
flappy_bird_3d,coreinit,OSInitAlarmQueueEx,functions
flappy_bird_3d,coreinit,OSInitCond,functions
flappy_bird_3d,coreinit,OSInitCondEx,functions
flappy_bird_3d,coreinit,OSInitCoroutine,functions
flappy_bird_3d,coreinit,OSInitEvent,functions
flappy_bird_3d,coreinit,OSInitEventEx,functions
flappy_bird_3d,coreinit,OSInitMessageQueue,functions
flappy_bird_3d,coreinit,OSInitMessageQueueEx,functions
flappy_bird_3d,coreinit,OSInitMutex,functions
flappy_bird_3d,coreinit,OSInitMutexEx,functions
flappy_bird_3d,coreinit,OSInitRendezvous,functions
flappy_bird_3d,coreinit,OSInitSemaphore,functions
flappy_bird_3d,coreinit,OSInitSemaphoreEx,functions
flappy_bird_3d,coreinit,OSInitSpinLock,functions
flappy_bird_3d,coreinit,OSInitThreadQueue,functions
flappy_bird_3d,coreinit,OSInitThreadQueueEx,functions
flappy_bird_3d,coreinit,OSIsMainCore,functions
flappy_bird_3d,coreinit,OSIsThreadSuspended,functions
flappy_bird_3d,coreinit,OSIsThreadTerminated,functions
flappy_bird_3d,coreinit,OSJoinThread,functions
flappy_bird_3d,coreinit,OSLoadCoroutine,functions
flappy_bird_3d,coreinit,OSLockMutex,functions
flappy_bird_3d,coreinit,OSOrAtomic64,functions
flappy_bird_3d,coreinit,OSPanic,functions
flappy_bird_3d,coreinit,OSPeekMessage,functions
flappy_bird_3d,coreinit,OSReceiveMessage,functions
flappy_bird_3d,coreinit,OSReleaseForeground,functions
flappy_bird_3d,coreinit,OSReleaseSpinLock,functions
flappy_bird_3d,coreinit,OSReport,functions
flappy_bird_3d,coreinit,OSResetEvent,functions
flappy_bird_3d,coreinit,OSResumeThread,functions
flappy_bird_3d,coreinit,OSRunThread,functions
flappy_bird_3d,coreinit,OSSaveCoroutine,functions
flappy_bird_3d,coreinit,OSSavesDone_ReadyToRelease,functions
flappy_bird_3d,coreinit,OSScreenClearBufferEx,functions
flappy_bird_3d,coreinit,OSScreenEnableEx,functions
flappy_bird_3d,coreinit,OSScreenFlipBuffersEx,functions
flappy_bird_3d,coreinit,OSScreenGetBufferSizeEx,functions
flappy_bird_3d,coreinit,OSScreenInit,functions
flappy_bird_3d,coreinit,OSScreenPutFontEx,functions
flappy_bird_3d,coreinit,OSScreenPutPixelEx,functions
flappy_bird_3d,coreinit,OSScreenSetBufferEx,functions
flappy_bird_3d,coreinit,OSSendMessage,functions
flappy_bird_3d,coreinit,OSSetAlarm,functions
flappy_bird_3d,coreinit,OSSetAlarmTag,functions
flappy_bird_3d,coreinit,OSSetAlarmUserData,functions
flappy_bird_3d,coreinit,OSSetAtomic64,functions
flappy_bird_3d,coreinit,OSSetExceptionCallback,functions
flappy_bird_3d,coreinit,OSSetExceptionCallbackEx,functions
flappy_bird_3d,coreinit,OSSetPeriodicAlarm,functions
flappy_bird_3d,coreinit,OSSetThreadAffinity,functions
flappy_bird_3d,coreinit,OSSetThreadCancelState,functions
flappy_bird_3d,coreinit,OSSetThreadCleanupCallback,functions
